Dia del ano,Minuto,Temperatura,Dia de la semana,Radiacion
158,515,10.135,2,73.908184829454243
158,520,10.200000000000001,2,82.884717248777719
158,525,10.265,2,91.711494802640829
158,530,10.33,2,100.36994768335521
158,535,10.395000000000001,2,108.85063094470907
158,540,10.46,2,117.14950943682811
158,545,10.575000000000001,2,125.07874143547203
158,550,10.690000000000001,2,132.80233903391903
158,555,10.805,2,140.32270205357005
158,560,10.92,2,147.64252915190175
158,565,11.035,2,154.76450566220115
158,570,11.15,2,161.69114326639206
158,575,11.265,2,168.42468700645483
158,580,11.38,2,174.96708849879482
158,585,11.495000000000001,2,181.31999411063927
158,590,11.61,2,187.48476440182671
158,595,11.725,2,193.46249362338835
158,600,11.84,2,199.25403407012857
158,605,11.994166666666667,2,205.17176841478027
158,610,12.148333333333333,2,210.92188959285332
158,615,12.3025,2,216.5039355182781
158,620,12.456666666666667,2,221.91730525521839
158,625,12.610833333333334,2,227.16128675290409
158,630,12.765,2,232.23507085383207
158,635,12.919166666666666,2,237.13777420327426
158,640,13.073333333333332,2,241.86845318174949
158,645,13.2275,2,246.42611659833645
158,650,13.381666666666666,2,250.80974305755768
158,655,13.535833333333333,2,255.01828768970765
158,660,13.69,2,259.05069723608898
158,665,13.84,2,262.50645516831679
158,670,13.99,2,265.77279968876593
158,675,14.14,2,268.84951243284513
158,680,14.29,2,271.7364036520147
158,685,14.44,2,274.43331636323239
158,690,14.59,2,276.94013026736093
158,695,14.74,2,279.25676906711453
158,700,14.89,2,281.38320123849803
158,705,15.04,2,283.3194464012268
158,710,15.19,2,285.06557556266898
158,715,15.34,2,286.6217162516084
158,720,15.49,2,287.98805240368222
158,725,15.618333333333334,2,289.61303885397581
158,730,15.746666666666666,2,291.0532277795574
158,735,15.875,2,292.3081257849588
158,740,16.003333333333334,2,293.37730092776962
158,745,16.131666666666668,2,294.26038267414629
158,750,16.26,2,294.95706413239913
158,755,16.388333333333335,2,295.46710198783569
158,760,16.516666666666666,2,295.79031793593629
158,765,16.645,2,295.92659863121281
158,770,16.773333333333333,2,295.87589636398172
158,775,16.901666666666667,2,295.63822894577135
158,780,17.03,2,295.21367986482181
158,785,17.131666666666668,2,294.60239776564532
158,790,17.233333333333334,2,293.80459648589789
158,795,17.335,2,292.8205537943777
158,800,17.436666666666667,2,291.65061144720511
158,805,17.538333333333334,2,290.29517313177951
158,810,17.64,2,288.754704510983
158,815,17.741666666666667,2,287.02973058009297
158,820,17.843333333333334,2,285.1208344319993
158,825,17.945,2,283.0286562151307
158,830,18.046666666666667,2,280.7538890863085
158,835,18.148333333333333,2,278.2972789654159
158,840,18.25,2,275.65961928887197
158,845,18.295,2,272.84175047731458
158,850,18.34,2,269.84455356025279
158,855,18.384999999999998,2,266.66894922107008
158,860,18.43,2,263.31589059225331
158,865,18.475,2,259.78635937607737
158,870,18.52,2,256.08136180593408
158,875,18.564999999999998,2,252.20191905167667
158,880,18.61,2,248.14906423717807
158,885,18.655,2,243.92383049875306
158,890,18.7,2,239.5272466313321
158,895,18.744999999999997,2,234.96032282175088
158,900,18.79,2,230.2240444779184
158,905,18.751666666666665,2,225.31935582593448
158,910,18.71333333333333,2,220.24714804837532
158,915,18.674999999999997,2,215.00824626212113
158,920,18.636666666666667,2,209.60338783136291
158,925,18.598333333333333,2,204.03320929643678
158,930,18.56,2,198.29821998682357
158,935,18.521666666666665,2,192.39878551556382
158,940,18.48333333333333,2,186.33509739571983
158,945,18.445,2,180.10715376284475
158,950,18.406666666666666,2,173.71472750205683
158,955,18.368333333333332,2,167.15734307115511
158,960,18.33,2,160.43425673702103
158,965,18.244166666666665,2,153.54443467959607
158,970,18.15833333333333,2,146.48655750936896
158,975,18.072499999999998,2,139.25903307996765
158,980,17.986666666666665,2,131.86006299957424
158,985,17.90083333333333,2,124.28775776320076
158,990,17.814999999999998,2,116.5403716806391
158,995,17.729166666666668,2,108.61669089209799
158,1000,17.643333333333334,2,100.51670150567165
158,1005,17.5575,2,92.242691101933275
158,1010,17.471666666666668,2,83.801031282256034
158,1015,17.385833333333334,2,75.20507817238213
158,1020,17.3,2,66.479792036329783
158,1025,17.215,2,57.669063784677249
158,1030,17.130000000000003,2,48.847030277993795
158,1035,17.045,2,40.13492743326568
158,1040,16.96,2,31.72422178773834
158,1045,16.875,2,23.903175092743513
158,1050,16.79,2,17.073471313100246
158,1055,16.705000000000002,2,11.723213682827865
158,1060,16.62,2,8.3022193720527717
158,1065,16.535,2,6.7345750071922303
158,1070,16.450000000000003,2,0.0
158,1075,16.365000000000002,2,0.0
158,1080,16.28,2,0.0
158,1085,16.214166666666667,2,0.0
158,1090,16.148333333333333,2,0.0
158,1095,16.0825,2,0.0
158,1100,16.016666666666666,2,0.0
158,1105,15.950833333333334,2,0.0
158,1110,15.885000000000002,2,0.0
158,1115,15.819166666666668,2,0.0
158,1120,15.753333333333334,2,0.0
158,1125,15.6875,2,0.0
158,1130,15.621666666666666,2,0.0
158,1135,15.555833333333334,2,0.0
158,1140,15.49,2,0.0
158,1145,15.433333333333334,2,0.0
158,1150,15.376666666666667,2,0.0
158,1155,15.32,2,0.0
158,1160,15.263333333333334,2,0.0
158,1165,15.206666666666667,2,0.0
158,1170,15.15,2,0.0
158,1175,15.093333333333334,2,0.0
158,1180,15.036666666666667,2,0.0
158,1185,14.98,2,0.0
158,1190,14.923333333333334,2,0.0
158,1195,14.866666666666667,2,0.0
158,1200,14.81,2,0.0
158,1205,14.761666666666667,2,0.0
158,1210,14.713333333333335,2,0.0
158,1215,14.665000000000001,2,0.0
158,1220,14.616666666666667,2,0.0
158,1225,14.568333333333333,2,0.0
158,1230,14.52,2,0.0
158,1235,14.471666666666668,2,0.0
158,1240,14.423333333333334,2,0.0
158,1245,14.375,2,0.0
158,1250,14.326666666666668,2,0.0
158,1255,14.278333333333334,2,0.0
158,1260,14.23,2,0.0
158,1265,14.193333333333333,2,0.0
158,1270,14.156666666666666,2,0.0
158,1275,14.120000000000001,2,0.0
158,1280,14.083333333333334,2,0.0
158,1285,14.046666666666667,2,0.0
158,1290,14.01,2,0.0
158,1295,13.973333333333333,2,0.0
158,1300,13.936666666666666,2,0.0
158,1305,13.899999999999999,2,0.0
158,1310,13.863333333333333,2,0.0
158,1315,13.826666666666666,2,0.0
158,1320,13.79,2,0.0
158,1325,13.7625,2,0.0
158,1330,13.735,2,0.0
158,1335,13.7075,2,0.0
158,1340,13.68,2,0.0
158,1345,13.6525,2,0.0
158,1350,13.625,2,0.0
158,1355,13.5975,2,0.0
158,1360,13.57,2,0.0
158,1365,13.5425,2,0.0
158,1370,13.515,2,0.0
158,1375,13.4875,2,0.0
158,1380,13.46,2,0.0
158,1385,13.478333333333333,2,0.0
158,1390,13.496666666666668,2,0.0
158,1395,13.515,2,0.0
158,1400,13.533333333333333,2,0.0
158,1405,13.551666666666668,2,0.0
158,1410,13.57,2,0.0
158,1415,13.588333333333333,2,0.0
158,1420,13.606666666666667,2,0.0
158,1425,13.625,2,0.0
158,1430,13.643333333333333,2,0.0
158,1435,13.661666666666667,2,0.0
159,0,13.68,3,0.0
159,5,13.643333333333333,3,0.0
159,10,13.606666666666666,3,0.0
159,15,13.57,3,0.0
159,20,13.533333333333333,3,0.0
159,25,13.496666666666666,3,0.0
159,30,13.46,3,0.0
159,35,13.423333333333334,3,0.0
159,40,13.386666666666667,3,0.0
159,45,13.35,3,0.0
159,50,13.313333333333333,3,0.0
159,55,13.276666666666667,3,0.0
159,60,13.24,3,0.0
159,65,13.198333333333334,3,0.0
159,70,13.156666666666666,3,0.0
159,75,13.115,3,0.0
159,80,13.073333333333334,3,0.0
159,85,13.031666666666666,3,0.0
159,90,12.99,3,0.0
159,95,12.948333333333334,3,0.0
159,100,12.906666666666666,3,0.0
159,105,12.865,3,0.0
159,110,12.823333333333334,3,0.0
159,115,12.781666666666666,3,0.0
159,120,12.74,3,0.0
159,125,12.694166666666668,3,0.0
159,130,12.648333333333333,3,0.0
159,135,12.6025,3,0.0
159,140,12.556666666666667,3,0.0
159,145,12.510833333333334,3,0.0
159,150,12.465,3,0.0
159,155,12.419166666666666,3,0.0
159,160,12.373333333333333,3,0.0
159,165,12.3275,3,0.0
159,170,12.281666666666666,3,0.0
159,175,12.235833333333332,3,0.0
159,180,12.19,3,0.0
159,185,12.147499999999999,3,0.0
159,190,12.105,3,0.0
159,195,12.0625,3,0.0
159,200,12.02,3,0.0
159,205,11.9775,3,0.0
159,210,11.934999999999999,3,0.0
159,215,11.8925,3,0.0
159,220,11.85,3,0.0
159,225,11.8075,3,0.0
159,230,11.765,3,0.0
159,235,11.7225,3,0.0
159,240,11.68,3,0.0
159,245,11.641666666666666,3,0.0
159,250,11.603333333333333,3,0.0
159,255,11.565,3,0.0
159,260,11.526666666666667,3,0.0
159,265,11.488333333333333,3,0.0
159,270,11.45,3,0.0
159,275,11.411666666666667,3,0.0
159,280,11.373333333333333,3,0.0
159,285,11.335,3,0.0
159,290,11.296666666666667,3,0.0
159,295,11.258333333333335,3,0.0
159,300,11.22,3,0.0
159,305,11.194166666666668,3,0.0
159,310,11.168333333333333,3,0.0
159,315,11.1425,3,0.0
159,320,11.116666666666667,3,0.0
159,325,11.090833333333334,3,0.0
159,330,11.065000000000001,3,0.0
159,335,11.039166666666667,3,0.0
159,340,11.013333333333334,3,0.0
159,345,10.9875,3,0.0
159,350,10.961666666666666,3,0.0
159,355,10.935833333333333,3,0.0
159,360,10.91,3,0.0
159,365,10.898333333333333,3,0.0
159,370,10.886666666666667,3,0.0
159,375,10.875,3,0.0
159,380,10.863333333333333,3,0.0
159,385,10.851666666666667,3,0.0
159,390,10.84,3,0.0
159,395,10.828333333333333,3,0.0
159,400,10.816666666666666,3,0.0
159,405,10.805,3,0.0
159,410,10.793333333333333,3,0.0
159,415,10.781666666666666,3,0.0
159,420,10.77,3,0.0
159,425,10.7775,3,0.0
159,430,10.785,3,0.0
159,435,10.7925,3,0.0
159,440,10.799999999999999,3,0.0
159,445,10.8075,3,0.0
159,450,10.815,3,0.0
159,455,10.8225,3,0.0
159,460,10.83,3,0.0
159,465,10.837499999999999,3,5.3345715741954818
159,470,10.844999999999999,3,8.0817448175261735
159,475,10.8525,3,10.582653322132293
159,480,10.86,3,15.298368235151353
159,485,10.901666666666666,3,21.962602764525371
159,490,10.943333333333333,3,29.991611493578713
159,495,10.985,3,38.885750711303977
159,500,11.026666666666666,3,48.263192734203599
159,505,11.068333333333333,3,57.861008606677956
159,510,11.11,3,67.508878351707295
159,515,11.151666666666666,3,77.10084214717503
159,520,11.193333333333333,3,86.573098422651057
159,525,11.235,3,95.888560008150833
159,530,11.276666666666666,3,105.02667890343344
159,535,11.318333333333333,3,113.97696457987092
159,540,11.36,3,122.73489569990979
159,545,11.454166666666666,3,132.600944472234
159,550,11.548333333333332,3,142.44033297856797
159,555,11.6425,3,152.24909807430774
159,560,11.736666666666666,3,162.0237129738002
159,565,11.830833333333333,3,171.7607438482033
159,570,11.925,3,181.45666038055134
159,575,12.019166666666667,3,191.1077146971665
159,580,12.113333333333333,3,200.70989176137704
159,585,12.2075,3,210.25887638940725
159,590,12.301666666666666,3,219.75005684503134
159,595,12.395833333333334,3,229.17853027821369
159,600,12.49,3,238.53911559301108
159,605,12.6175,3,248.75904696956556
159,610,12.745000000000001,3,258.95245399677992
159,615,12.8725,3,269.11115620293828
159,620,13.0,3,279.22676722056593
159,625,13.1275,3,289.29071986171755
159,630,13.254999999999999,3,299.29427597038364
159,635,13.3825,3,309.22854918610659
159,640,13.51,3,319.08451790355275
159,645,13.6375,3,328.85303782884307
159,650,13.765,3,338.52486200634189
159,655,13.8925,3,348.09064784995024
159,660,14.02,3,357.54097635243915
159,665,14.135,3,367.26505932675286
159,670,14.25,3,376.86584303911047
159,675,14.365,3,386.33292162021257
159,680,14.48,3,395.65585158796011
159,685,14.595,3,404.82416015841437
159,690,14.71,3,413.82735369916691
159,695,14.825,3,422.65493181552625
159,700,14.94,3,431.2963922369392
159,705,15.055,3,439.74124454312937
159,710,15.17,3,447.97901500043929
159,715,15.285,3,455.99925927363842
159,720,15.4,3,463.79156729214225
159,725,15.488333333333333,3,471.34557461598746
159,730,15.576666666666668,3,478.65096907091367
159,735,15.665000000000001,3,485.69749780095771
159,740,15.753333333333334,3,492.4749770133123
159,745,15.841666666666667,3,498.9732971250707
159,750,15.93,3,505.18243183345515
159,755,16.018333333333334,3,511.09244340651895
159,760,16.10666666666667,3,516.69349061050127
159,765,16.195,3,521.9758341347972
159,770,16.283333333333335,3,526.92984333182278
159,775,16.371666666666666,3,531.54600158330777
159,780,16.46,3,535.81491214286541
159,785,16.515833333333333,3,539.72730277039352
159,790,16.571666666666665,3,543.27403131582969
159,795,16.6275,3,546.44608890688562
159,800,16.683333333333334,3,549.2346054604634
159,805,16.739166666666666,3,551.63085120946118
159,810,16.795,3,553.62624201626102
159,815,16.850833333333334,3,555.2123395135244
159,820,16.906666666666666,3,556.38085370220301
159,825,16.9625,3,557.1236457966487
159,830,17.01833333333333,3,557.43272501528941
159,835,17.074166666666667,3,557.30025252752978
159,840,17.13,3,556.71853529982968
159,845,17.145833333333332,3,555.68002898228576
159,850,17.161666666666665,3,554.17732875276238
159,855,17.1775,3,552.20317068493625
159,860,17.19333333333333,3,549.75042000339636
159,865,17.209166666666665,3,546.81206556208724
159,870,17.225,3,543.38121357595617
159,875,17.240833333333335,3,539.45106905459977
159,880,17.256666666666668,3,535.0149304676703
159,885,17.2725,3,530.06616463957857
159,890,17.288333333333334,3,524.59819698979697
159,895,17.304166666666667,3,518.60447944387249
159,900,17.32,3,512.07847483248304
159,905,17.255,3,505.71059494000718
159,910,17.19,3,498.76588882044842
159,915,17.125,3,491.23608968164245
159,920,17.06,3,483.1127903052145
159,925,16.995,3,474.38740322586693
159,930,16.93,3,465.05108803584574
159,935,16.865,3,455.09469874868853
159,940,16.8,3,444.50869596664188
159,945,16.735,3,433.28308193981786
159,950,16.669999999999998,3,421.40730261731227
159,955,16.605,3,408.87016694957589
159,960,16.54,3,395.65977165784579
159,965,16.412499999999998,3,381.52587813398554
159,970,16.285,3,366.71434287630569
159,975,16.1575,3,351.21162952897777
159,980,16.03,3,335.00354090992568
159,985,15.9025,3,318.07549382338851
159,990,15.774999999999999,3,300.41311688991817
159,995,15.647499999999999,3,282.00327466930975
159,1000,15.52,3,262.83587227289877
159,1005,15.3925,3,242.90688405631741
159,1010,15.265,3,222.22332557442604
159,1015,15.1375,3,200.81143401381414
159,1020,15.01,3,178.72983456637883
159,1025,14.865833333333333,3,155.82305387559617
159,1030,14.721666666666666,3,132.63901122566176
159,1035,14.5775,3,109.51033579632106
159,1040,14.433333333333334,3,86.970600590569632
159,1045,14.289166666666667,3,65.832865494431346
159,1050,14.145,3,47.242244297588037
159,1055,14.000833333333333,3,32.606663903440946
159,1060,13.856666666666666,3,23.248834342028754
159,1065,13.712499999999999,3,18.982939212946913
159,1070,13.568333333333333,3,0.0
159,1075,13.424166666666666,3,0.0
159,1080,13.28,3,0.0
159,1085,13.134166666666665,3,0.0
159,1090,12.988333333333333,3,0.0
159,1095,12.8425,3,0.0
159,1100,12.696666666666665,3,0.0
159,1105,12.550833333333333,3,0.0
159,1110,12.405,3,0.0
159,1115,12.259166666666665,3,0.0
159,1120,12.113333333333333,3,0.0
159,1125,11.9675,3,0.0
159,1130,11.821666666666665,3,0.0
159,1135,11.675833333333333,3,0.0
159,1140,11.53,3,0.0
159,1145,11.408333333333333,3,0.0
159,1150,11.286666666666665,3,0.0
159,1155,11.165,3,0.0
159,1160,11.043333333333333,3,0.0
159,1165,10.921666666666667,3,0.0
159,1170,10.8,3,0.0
159,1175,10.678333333333333,3,0.0
159,1180,10.556666666666667,3,0.0
159,1185,10.435,3,0.0
159,1190,10.313333333333333,3,0.0
159,1195,10.191666666666666,3,0.0
159,1200,10.07,3,0.0
159,1205,9.971666666666668,3,0.0
159,1210,9.873333333333333,3,0.0
159,1215,9.775,3,0.0
159,1220,9.676666666666668,3,0.0
159,1225,9.578333333333333,3,0.0
159,1230,9.48,3,0.0
159,1235,9.381666666666668,3,0.0
159,1240,9.283333333333333,3,0.0
159,1245,9.185,3,0.0
159,1250,9.086666666666668,3,0.0
159,1255,8.988333333333333,3,0.0
159,1260,8.89,3,0.0
159,1265,8.806666666666667,3,0.0
159,1270,8.723333333333334,3,0.0
159,1275,8.64,3,0.0
159,1280,8.556666666666667,3,0.0
159,1285,8.473333333333333,3,0.0
159,1290,8.39,3,0.0
159,1295,8.306666666666667,3,0.0
159,1300,8.223333333333333,3,0.0
159,1305,8.14,3,0.0
159,1310,8.056666666666667,3,0.0
159,1315,7.973333333333333,3,0.0
159,1320,7.89,3,0.0
159,1325,7.810833333333333,3,0.0
159,1330,7.7316666666666665,3,0.0
159,1335,7.6525,3,0.0
159,1340,7.573333333333333,3,0.0
159,1345,7.494166666666667,3,0.0
159,1350,7.415,3,0.0
159,1355,7.335833333333333,3,0.0
159,1360,7.256666666666667,3,0.0
159,1365,7.1775,3,0.0
159,1370,7.098333333333334,3,0.0
159,1375,7.019166666666667,3,0.0
159,1380,6.94,3,0.0
159,1385,6.94,3,0.0
159,1390,6.94,3,0.0
159,1395,6.94,3,0.0
159,1400,6.94,3,0.0
159,1405,6.94,3,0.0
159,1410,6.94,3,0.0
159,1415,6.94,3,0.0
159,1420,6.94,3,0.0
159,1425,6.94,3,0.0
159,1430,6.94,3,0.0
159,1435,6.94,3,0.0
160,0,6.94,4,0.0
